"reviews","product_id","rating","timestamp","review_date_clean","row_num","product_name","helpful_count","is_verified","review_length","review_polarity","review_subjectivity"
"Just received my ULT1 and it does not disappoint. Easy to setup with both my Apple and Android phone. I was playing music within seconds of opening the box. Very impressed with the sound clarity and volume level. The ULT button is also great for an extra bass boost. I am personally a fan of the carry cord allowing me to hang the speaker outside by the pool.Added bonus, I got a phone call while listening to music and was very impressed with the call quality. Sony nailed it with this new speaker. Highly recommend!","B0CXL4FQBK","5","Reviewed in the United States May 17, 2024","2024-05-17","1","Sony ULT Field","0","0","517","0.3472451790633609","0.5388980716253443"
"Music came alive!!! This is how all my music collections should sounds like!!! I have six more Bluetooth speakers in the house. This SONY beats ALL of them!!! BOSE soundlink revolve 2 plus, BOSE minilink, JBL Charge5 and Flip6. Harman&Kardon studio 7 (comes close!)","B0CXL4FQBK","5","Reviewed in the United States June 30, 2024","2024-06-30","1","Sony ULT Field","0","0","265","0.69073486328125","0.45"
"Muy potente para su tamaño","B0CXL4FQBK","5","Reviewed in the United States July 4, 2024","2024-07-04","1","Sony ULT Field","0","0","26","0","0"
"My son was very excited and pleased with the product. He uses it in his room daily and in the shower.","B0CXL4FQBK","5","Reviewed in the United States August 4, 2024","2024-08-04","1","Sony ULT Field","0","0","101","0.3291666666666666","0.6583333333333333"
"My old Sony SRS-XB31 is louder and sounded better but they don’t make them anymore. I like the color and sound is ok and ULT mode brings the quality up to what I would expect from Sony. The ULT mode should be able to do more. I paid $100; I’ll probably keep it.","B0CXL4FQBK","4","Reviewed in the United States July 22, 2024","2024-07-22","1","Sony ULT Field","0","0","261","0.4166666666666667","0.4541666666666666"
"Nice little speaker, but not worth more than 50/60$","B0CXL4FQBK","2","Reviewed in the United States July 4, 2024","2024-07-04","1","Sony ULT Field","0","0","51","0.190625","0.525"
"The quality is very good","B0CXL4FQBK","5","Reviewed in the United States July 28, 2024","2024-07-28","1","Sony ULT Field","0","0","24","0.91","0.7800000000000001"
"Really better than JBL in all aspects!","B0CXL4FQBK","5","Reviewed in the United States July 10, 2024","2024-07-10","1","Sony ULT Field","0","0","38","0.625","0.5"
"Really good product","B0CXL4FQBK","5","Reviewed in the United States July 20, 2024","2024-07-20","1","Sony ULT Field","0","0","19","0.7","0.6000000000000001"
"recommend it to all","B0CXL4FQBK","5","Reviewed in the United States July 16, 2024","2024-07-16","1","Sony ULT Field","0","0","19","0","0"
"Not as loud as the older Sony SRS-XB20 which was the same size","B0CXL4FQBK","3","Reviewed in the United States June 23, 2024","2024-06-23","1","Sony ULT Field","0","0","62","0.0888888888888888","0.4194444444444444"
"Only the Tribit Stormbox Flow has louder deep bass than the Sony Ult 1 in this size category. But the Flow also only has one driver, and it just doesn't sound as detailed even if you adjust the EQ using the Tribit app for more clarity. I would rather have the Sony Ult 1 as my go to small speaker for overall performance.That said, for $128 (at time of review) there are other speakers that I would direct your attention as better alternatives if you don't mind the size being bigger.The Lonzuer Action is the speaker on the left in the picture. It's not much heavier, and at time of this review it is $108.99 and gets louder with much fuller bass than the Sony Ult 1. It features a back firing speaker at the rear that when put close to a wall (but not against the wall) really helps fill up a room. It's retro look is sleek, it has bass, volume, and treble knobs on top for quick adjustment. It has louder bass than a JBL Xtreme 2.The MLove A200 is a gem. It's the off-white and gold speaker in the pic. This thing has MEGA bass. I was shocked at how good it sounds relative to it's price. It has volume, bass, and treble knobs. It gets loud but with controlled bass. It really is at the price of $90 (at time of review) a steal in terms of sound per dollar. It's my go to when I don't want to lug a bigger partybox or the Stormbox Blast around.Lastly, the DOLPHIN LX90 at $120 (at time of this review) is a real party speaker. It has tight punchy deep bass - and it should, it's a huge speaker. It's mids and highs are kind of a mess, it's not meant for critical listening. It's just big dumb fun. The A200 and the LX-90 are pretty neck and neck in terms of overall bass. But the LX90 gets loud, making it a great budget boombox.There you have it, this is a great speaker for it's size. It has a 3 band EQ in the Music Center app (instead of a 5 band for the ULT-7) But I laid out some alternatives in the price range that should be considered. They are all louder with more bass than this ULT1. I was very disappointed with the ULT7, if you are considering that monstrously overpriced thing go read my review on it.","B0CXL4FQBK","5","Reviewed in the United States May 11, 2024","2024-05-11","1","Sony ULT Field","0","0","2119","0.0760141093474427","0.4659391534391535"
